CancerType	Family	Subfamily	NormalCounts	CancerCounts
SARC	L1	L1PA8	0.016,7.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.017,0.050,0.505,1.397,0.1,1.056,0.305,0.007,0.048,1.003,1.702,0.463,0.171,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	L1	L1PA2	0.189,18.15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.694,0.501,1.064,3.247,0.286,0.252,0.793,0.371,0.027,0.874,0.548,1.541,0.030,0.284,0.295,0.748,0.551,1.098,0.163,1.292,0.127,1.316,2.662,0.627,0.587,0.060,0.466,0.422,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYi6	0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.584,0.166,0.640,0.045,0.808,0.083,0.875,0.192,0.698,0.204,0.089,0.142,0.357,0.281,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYa1	0.388,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.6,0.133,0.365,0.080,0.325,0.177,0.123,0.333,0.215,0.996,0.025,0.068,0.335,0.477,0.791,0.413,0.041,0.111,0.043,0.142,0.190,0.194,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYa4	0.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.491,1.201,3.296,0.363,0.031,0.050,0.545,1.069,0.027,0.139,0.363,0.569,0.869,0.214,1.456,0.241,3.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYa5	0.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.495,0.993,3.307,0.482,0.027,0.357,0.138,0.209,0.272,0.023,0.860,0.142,0.256,0.209,2.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	SVA_D	0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.125,0.577,1.849,0.109,0.084,0.154,0.785,0.296,0.361,0.016,0.080,0.327,0.627,0.094,0.422,0.793,0.179,0.343,0.488,0.050,0.337,1.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	SVA_E	0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.124,0.073,0.637,0.054,0.219,0.275,0.103,0.119,0.817,0.073,0.060,0.505,0.053,0.231,0.297,0.286,0.281,0.785,0.476,0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	SVA_F	0.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.444,1.041,0.767,0.168,0.238,0.506,0.083,0.145,0.172,0.098,0.132,0.943,0.287,0.228,0.246,0.062,0.012,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluY	0.388,0.150,0.111,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.1,2.647,1.712,0.022,0.585,0.177,0.387,0.187,0.111,0.045,2.126,0.075,0.127,0.652,0.359,0.617,0.627,0.041,0.361,0.074,0.285,0.238,0.072,0.116,2.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	SVA_B	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.027,0.510,0.897,0.105,0.035,1.163,0.035,0.243,0.016,0.147,0.076,1.122,0.700,0.471,0.321,0.062,0.083,0.822,0.096,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	SVA_C	0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.049,0.242,3.858,0.102,0.067,0.258,0.059,0.344,0.107,0.431,0.016,0.181,0.437,0.416,0.195,0.430,0.778,0.164,0.187,0.537,0.012,1.058,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYb3a1	0.222,0.021,0.174,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.1,0.333,0.058,0.445,0.033,0.111,0.299,0.871,0.289,0.957,0.274,0.637,0.436,1.199,0.403,0.859,0.971,0.083,0.190,0.116,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYb9	0.770,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.398,0.768,2.366,0.517,0.240,0.932,0.287,0.115,0.728,0.457,0.765,0.394,0.550,0.855,0.503,1.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SARC	SINE	AluYb8	1.118,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.401,1.080,2.170,0.482,0.271,0.902,0.520,0.034,0.383,0.974,0.501,1.103,0.431,0.449,0.144,0.208,1.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PA6	0.146,0.2,0.210,0.044,0.039,4.905,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.186,0.037,0.028,0.184,0.098,0.110,0.204,0.046,0.410,0.100,0.412,0.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PB2c	7.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PREC1	0.117,0.064,22.40,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.003,0.114,0.029,0.176,0.274,0.811,0.225,0.085,0.601,1.011,0.224,0.058,0.415,0.138,0.517,0.028,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1HS	0.352,0.2,0.087,0.032,1.201,1.320,84.06,1.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.050,0.780,0.066,0.206,1.178,0.243,0.112,0.089,3.039,3.134,0.181,0.806,0.090,0.157,0.199,0.240,0.987,0.332,0.132,0.788,2.219,0.439,0.475,1.535,0.625,0.183,0.087,1.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PA3	0.193,0.2,0.043,0.230,0.119,8.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.138,0.25,0.227,0.113,0.238,1.245,0.181,0.018,0.027,0.048,0.075,0.168,0.298,0.306,0.055,0.081,0.162,0.161,0.170,0.364,0.110,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PA2	0.475,0.2,0.303,0.065,0.024,0.148,8.528,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.281,0.312,0.066,0.527,0.113,0.351,0.176,0.176,0.575,0.409,0.018,0.027,0.314,0.342,0.230,0.485,0.169,0.094,0.056,0.174,0.284,0.218,0.014,0.209,0.021,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PA5	0.117,0.238,0.383,0.074,6.853,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.154,0.209,0.376,0.185,0.245,0.025,0.110,0.163,0.024,0.114,0.132,0.285,0.164,0.290,0.190,0.139,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1PA4	0.029,0.2,0.029,0.110,0.171,0.042,9.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.093,0.095,0.346,0.182,0.296,0.186,0.520,0.045,0.073,0.110,0.454,0.182,0.183,0.037,0.163,0.081,0.028,0.670,0.709,0.258,0.050,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	L1	L1	0.124,0.087,0.131,0.424,0.283,99.34,1.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.558,0.866,0.321,0.182,0.801,0.176,0.475,2.845,0.181,0.161,0.110,0.374,0.409,0.683,0.002,0.303,1.875,1.128,0.920,0.084,1.014,1.557,0.726,0.116,1.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYa1	0.138,0.400,0.657,0.211,0.041,0.044,0.094,0.048,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.068,0.928,0.117,0.142,0.330,0.733,0.115,1.201,0.575,0.130,0.413,0.423,0.2,0.114,0.216,0.112,0.044,0.315,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYa4	0.092,0.621,0.547,0.730,0.819,0.056,0.388,0.369,0.092,0.373,0.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.411,1.336,0.240,0.450,0.461,0.757,1.253,1.006,0.078,1.421,0.460,0.534,0.123,0.320,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYa5	0.292,0.140,0.065,0.181,0.425,0.622,0.091,0.415,0.362,0.422,0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.381,0.418,0.117,0.134,0.586,0.775,0.411,0.286,0.353,0.551,0.110,0.2,0.539,0.198,0.357,0.401,0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYa8	0.198,0.608,0.386,1.065,0.296,0.278,0.475,0.109,0.155,0.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.138,1.987,0.147,0.036,1.130,0.437,0.986,0.547,0.091,0.493,0.737,0.254,0.055,0.103,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYb3a2	0.028,0.029,0.030,0.266,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.045,0.128,0.186,0.261,0.280,0.501,0.440,1.780,0.829,0.196,0.662,0.065,0.2,0.030,0.094,0.052,0.793,0.048,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYb3a1	0.076,0.112,0.027,0.247,0.154,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.236,0.128,0.434,0.051,0.104,0.429,0.898,0.479,0.473,0.517,0.006,0.454,0.308,0.236,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYb9	0.361,0.089,0.432,0.379,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.179,0.065,0.25,0.506,0.298,1.410,0.071,2.371,0.300,0.408,1.184,0.557,0.254,0.504,0.539,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KIRP	SINE	AluYb8	0.570,0.149,0.061,0.192,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.234,0.096,0.063,0.096,0.171,0.372,0.139,1.481,0.406,0.039,0.444,0.331,0.415,0.420,0.412,0.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1	1.121,0.299,0.199,0.16,0.142,3.178,0.449,0.998,0.751,2.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	5.658,1.257,0.669,1.094,1.656,0.783,1.502,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1PA3	0.309,0.782,2.725,0.246,0.047,0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	3.222,1.713,2.015,1.938,1.508,0.471,1.103,0.203,0.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1PA2	0.624,0.829,3.396,0.381,0.191,0.124,0.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.069,2.919,1.374,1.216,1.495,1.234,0.287,1.146,0.110,0.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1PA5	0.065,0.322,0.067,1.165,0.060,0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.199,2.631,0.566,1.223,1.653,1.263,0.040,0.927,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1PA4	0.228,0.784,0.065,2.502,0.088,0.095,0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	3.584,1.086,1.166,1.672,1.889,0.289,0.551,0.372,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	L1	L1HS	0.649,0.981,0.199,0.84,0.802,4.907,0.223,0.216,0.906,0.124,1.291,1.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.930,0.199,6.327,2.923,3.323,2.150,2.190,2.640,1.049,0.930,0.055,0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	AluYb9	1.906,0.106,0.126,0.097,0.245,1.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.684,0.558,1.362,3.900,1.728,1.729,0.838,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	AluYa4	0.389,0.063,0.855,0.569,0.6,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.916,1.127,0.065,0.155,0.932,0.729,1.214,0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	SVA_D	0.108,0.063,1.210,0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.437,0.572,0.471,0.038,0.061,0.416,0.157,0.2,0.462,1.214,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	SVA_E	0.063,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.552,0.710,0.469,0.416,1.015,0.2,0.304,0.919,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	AluY	0.855,0.586,0.456,0.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.045,0.2,1.160,0.341,0.155,1.101,0.555,0.600,0.417,0.2,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LGG	SINE	AluYb8	1.769,0.108,0.063,0.519,1.041,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.087,0.066,0.182,0.446,0.147,0.270,0.121,0.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LAML	L1	L1PREC1	1.0,5.304,0.029,0.479,0.075,0.183,0.386,31.45,0.216,0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	1.897,0.514,0.110,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LAML	L1	L1HS	9.542,0.427,2.945,1.485,3.085,0.471,0.943,0.987,1.682,19.97,0.817,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.064,3.162,0.698,0.810,0.097,0.2,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LAML	L1	L1PA11	6.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LAML	L1	L1PA10	0.271,10.46,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000	0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
